Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2	swift
SRX2606359	SRR5304308	2018-03-23 00:06:38	2017-03-01 14:13:18	10773837	1077383700	10773837	100	723		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5304308/SRR5304308.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP100934	PRJNA377548	2.0	377548	SRS2015316	SAMN06470026	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM2516631							no					GEO	SRA541806		public	49FF97FEEF6E232241A1713F982A638D	E735A6162039441230740E3B2FEF9301			
SRX2606360	SRR5304309	2018-03-23 00:06:38	2017-03-01 14:11:29	10555410	1055541000	10555410	100	709		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5304309/SRR5304309.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP100934	PRJNA377548	2.0	377548	SRS2015317	SAMN06470024	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM2516632							no					GEO	SRA541806		public	6704C7946CAB16AD9EBFD7E33B63F670	0249495044B6F3146392E37FCFDD6B73			
SRX2606361	SRR5304310	2018-03-23 00:06:38	2017-03-01 14:15:16	12105254	1210525400	12105254	100	808		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5304310/SRR5304310.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP100934	PRJNA377548	2.0	377548	SRS2015318	SAMN06470022	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM2516633							no					GEO	SRA541806		public	D23A5C7FA061D8B95980B616CDB8965A	E1E3AA631146BA03983F75B7C3BCA96C			
SRX2606362	SRR5304311	2018-03-23 00:06:38	2017-03-01 14:12:11	11515439	1151543900	11515439	100	771		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5304311/SRR5304311.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP100934	PRJNA377548	2.0	377548	SRS2015320	SAMN06470018	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM2516634							no					GEO	SRA541806		public	01D371FF9E51367D74E91DB74D2EB86A	CBEFBBA3DB5381965F186F75B2B6161C			
SRX2606363	SRR5304312	2018-03-23 00:06:38	2017-03-01 14:12:45	11445991	1144599100	11445991	100	763		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5304312/SRR5304312.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP100934	PRJNA377548	2.0	377548	SRS2015319	SAMN06470019	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM2516635							no					GEO	SRA541806		public	28DF1D9469288423AD8930B494BB5328	C21E793BA0D6AE0BF43DE624A62AFDD3			
SRX2606364	SRR5304313	2018-03-23 00:06:38	2017-03-01 14:12:32	11710428	1171042800	11710428	100	785		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5304313/SRR5304313.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP100934	PRJNA377548	2.0	377548	SRS2015321	SAMN06470020	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM2516636							no					GEO	SRA541806		public	D774B19E3B34CC7B8CAEF3CA84712E67	3813E394821349F95680FCFC10E5FD31			
SRX2606365	SRR5304314	2018-03-23 00:06:38	2017-03-01 14:12:35	11189197	1118919700	11189197	100	749		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5304314/SRR5304314.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP100934	PRJNA377548	2.0	377548	SRS2015322	SAMN06470015	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM2516637							no					GEO	SRA541806		public	3B47225064F08170FCA453C27ECDFB47	F51FD98D59522456C61F2C2C28C5149C			
SRX2606366	SRR5304315	2018-03-23 00:06:38	2017-03-01 14:12:34	11563411	1156341100	11563411	100	768		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5304315/SRR5304315.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP100934	PRJNA377548	2.0	377548	SRS2015323	SAMN06470016	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM2516638							no					GEO	SRA541806		public	25FF23F6C80A572EA81CBFFFF8513B68	E613F8AA1AE2D26568CBB371DEB0290B			
SRX2636838	SRR5340090	2017-04-13 13:34:16	2017-03-14 07:15:28	19640442	1983684642	0	101	1243		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340090/SRR5340090.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044943	SAMN06564548	simple	562	Escherichia coli	GSM2535430							no					GEO	SRA545455		public	88C8A13A66D97EAC8CE05B8F19B0A90F	7C7E9FFDB42A5D8031796029B013EC64			
SRX2636839	SRR5340091	2017-04-13 13:34:16	2017-03-14 07:20:00	19640442	1983684642	0	101	1254		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340091/SRR5340091.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044942	SAMN06564547	simple	562	Escherichia coli	GSM2535431							no					GEO	SRA545455		public	A075E932FF9C9BAEB9C3337C4B435E4F	5D6FECE2031AEB1705F23A8FDBF17666			
SRX2636840	SRR5340092	2017-04-13 13:34:16	2017-03-14 07:33:01	21602973	2181900273	0	101	1363		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340092/SRR5340092.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044941	SAMN06564546	simple	562	Escherichia coli	GSM2535432							no					GEO	SRA545455		public	996858C2FDCCF432011D50B8B3DBD0FB	6BC0581F66A594485BD22D44B773B32C			
SRX2636841	SRR5340093	2017-04-13 13:34:16	2017-03-14 07:26:40	21602973	2181900273	0	101	1378		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340093/SRR5340093.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044944	SAMN06564545	simple	562	Escherichia coli	GSM2535433							no					GEO	SRA545455		public	C59CC3594C99E9B067EA519EA17175DF	436903557735D23F04966137569E6C05			
SRX2636842	SRR5340094	2017-04-13 13:34:16	2017-03-14 07:26:30	29176498	2946826298	0	101	1845		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340094/SRR5340094.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044946	SAMN06564539	simple	562	Escherichia coli	GSM2535434							no					GEO	SRA545455		public	380CE17D583039E79BBFE7538969D521	0696F11CEC8167DA3F28DE2C30A8A136			
SRX2636843	SRR5340095	2017-04-13 13:34:16	2017-03-14 07:23:46	29176498	2946826298	0	101	1863		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340095/SRR5340095.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044945	SAMN06564549	simple	562	Escherichia coli	GSM2535435							no					GEO	SRA545455		public	58392A01917C67C3B2DB43C0D4D99469	AE4CED52B56F9E829B7B9381E1E88555			
SRX2636844	SRR5340096	2017-04-13 13:34:16	2017-03-14 07:24:02	17096366	1726732966	0	101	1079		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340096/SRR5340096.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044947	SAMN06564544	simple	562	Escherichia coli	GSM2535436							no					GEO	SRA545455		public	37FFCF735670972CD70B83443CC9F70F	A5FBA19574E036DBA91D51737F70A177			
SRX2636845	SRR5340097	2017-04-13 13:34:16	2017-03-14 07:22:28	17096366	1726732966	0	101	1092		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340097/SRR5340097.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044948	SAMN06564543	simple	562	Escherichia coli	GSM2535437							no					GEO	SRA545455		public	F46AB5B6E72EC337D8A077FB467D1149	8C73BB9EFE05DE99217F4082AB81589F			
SRX2636846	SRR5340098	2017-04-13 13:34:16	2017-03-14 07:24:32	20884626	2109347226	0	101	1318		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340098/SRR5340098.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044949	SAMN06564542	simple	562	Escherichia coli	GSM2535438							no					GEO	SRA545455		public	9A974635FCB02BACF9C36AA15E4B120A	7B19C773BD24E8A25B29EA7F01B4D59B			
SRX2636847	SRR5340099	2017-04-13 13:34:16	2017-03-14 07:26:03	20884626	2109347226	0	101	1333		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340099/SRR5340099.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044951	SAMN06564541	simple	562	Escherichia coli	GSM2535439							no					GEO	SRA545455		public	DDA4E9F3A1181D0E368F1C9E832320E3	393063EBBC71FCDF1C89CA07C1AC8482			
SRX2636848	SRR5340100	2017-04-13 13:34:16	2017-03-14 07:27:30	24191402	2443331602	0	101	1544		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340100/SRR5340100.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044950	SAMN06564540	simple	562	Escherichia coli	GSM2535440							no					GEO	SRA545455		public	AAB40A9095C9A87E7C4D36C03B657B0D	53ADE18D297E1744F4BB2DE5C6B780E7			
SRX2636849	SRR5340101	2017-04-13 13:34:16	2017-03-14 07:32:13	24191402	2443331602	0	101	1550		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340101/SRR5340101.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044952	SAMN06564554	simple	562	Escherichia coli	GSM2535441							no					GEO	SRA545455		public	2317B51F6DBC7AA29AF4E4D28DEB8A16	D72808F9112D02ADB52539F12E325DC9			
SRX2636850	SRR5340102	2017-04-13 13:34:16	2017-03-14 07:27:48	16741892	1690931092	0	101	1069		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340102/SRR5340102.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044953	SAMN06564553	simple	562	Escherichia coli	GSM2535442							no					GEO	SRA545455		public	7981E911B31033F26C3811A1CEB93259	81F66BC6817A692B1C5554601A270255			
SRX2636851	SRR5340103	2017-04-13 13:34:16	2017-03-14 07:28:48	16741892	1690931092	0	101	1077		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340103/SRR5340103.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044954	SAMN06564552	simple	562	Escherichia coli	GSM2535443							no					GEO	SRA545455		public	C5B0285CC386A06B6C24419E8ECAF359	2F190774F9D494A0F07E1FF17172271E			
SRX2636852	SRR5340104	2017-04-13 13:34:16	2017-03-14 07:31:07	15922214	1608143614	0	101	1001		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340104/SRR5340104.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044955	SAMN06564551	simple	562	Escherichia coli	GSM2535444							no					GEO	SRA545455		public	EDDE35FE66A6468F58DF84020B2E9102	AC8FC894B33A3B50A5680F250B9785A8			
SRX2636853	SRR5340105	2017-04-13 13:34:16	2017-03-14 07:28:42	15922214	1608143614	0	101	1014		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5340105/SRR5340105.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP101799	PRJNA378992	2.0	378992	SRS2044956	SAMN06564550	simple	562	Escherichia coli	GSM2535445							no					GEO	SRA545455		public	E9681D0824E1B0C86D70213B7AE0D8E6	D7109223D95217AAAB5D28927F970BB7			
SRX2646852	SRR5350430	2018-03-30 07:25:11	2018-05-22 00:19:29	11820598	591029900	0	50	485		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR5350430/SRR5350430.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052147	SAMN06607547	simple	562	Escherichia coli	GSM2538622							no					GEO	SRA546471		public	F68445D134F6F47EF57CA675CC0A02FD	835367A465868DBFF50AF329520E5CDB			
SRX2646853	SRR5350431	2018-03-30 07:25:11	2017-03-22 13:24:37	12546153	627307650	0	50	519		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350431/SRR5350431.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052148	SAMN06607546	simple	562	Escherichia coli	GSM2538623							no					GEO	SRA546471		public	15F66354A131AADC317D51EF5E2D96B0	DBE37D06B00B978460F3028751E3FA25			
SRX2646854	SRR5350432	2018-03-30 07:25:11	2017-03-22 13:47:53	10659666	532983300	0	50	437		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350432/SRR5350432.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052149	SAMN06607545	simple	562	Escherichia coli	GSM2538624							no					GEO	SRA546471		public	7D921D9082D73BE8E02A1C017D7FDBC9	7D3F7D2FC1CB750F07EF8E63EF7F65AC			
SRX2646855	SRR5350433	2018-03-30 07:25:11	2017-03-22 13:17:01	15563412	778170600	0	50	605		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350433/SRR5350433.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052150	SAMN06607544	simple	562	Escherichia coli	GSM2538625							no					GEO	SRA546471		public	2604959435C3F8A494677E1B24A45B7B	EEB09D478D59DF7E49A9F98E3E085DD7			
SRX2646856	SRR5350434	2018-03-30 07:25:11	2017-03-22 14:36:16	17879441	893972050	0	50	715		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350434/SRR5350434.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052151	SAMN06607543	simple	562	Escherichia coli	GSM2538626							no					GEO	SRA546471		public	8A00D092EE1F6D46398F35B0539E6294	B79CA5D16CCF8EA1D53EAB58C7E6933F			
SRX2646857	SRR5350435	2018-03-30 07:25:11	2017-03-22 16:49:48	40288220	2014411000	0	50	1600		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350435/SRR5350435.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052152	SAMN06607542	simple	562	Escherichia coli	GSM2538627							no					GEO	SRA546471		public	4FC4EFD0C618C5C81E380B29C7F265EC	334999E45D36E71BD76B2CCC9A826298			
SRX2646858	SRR5350436	2018-03-30 07:25:11	2017-03-22 14:19:39	19359491	967974550	0	50	774		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350436/SRR5350436.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052153	SAMN06607541	simple	562	Escherichia coli	GSM2538628							no					GEO	SRA546471		public	FBCA9F251E45FB630A11414DAA498CD6	A97F8A72F4A1BBEF1DF398AD2823BCF2			
SRX2646859	SRR5350437	2018-03-30 07:25:11	2017-03-22 13:44:04	16674159	833707950	0	50	648		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350437/SRR5350437.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052154	SAMN06607540	simple	562	Escherichia coli	GSM2538629							no					GEO	SRA546471		public	9B350B9E4B8E21FC38EC33961786F9F6	464D515DA4508DCC010EF97C4ECD70CD			
SRX2646860	SRR5350438	2018-03-30 07:25:11	2017-03-22 14:03:30	15054861	752743050	0	50	588		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350438/SRR5350438.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052155	SAMN06607539	simple	562	Escherichia coli	GSM2538630							no					GEO	SRA546471		public	B23E3DA1FC60F49F358B8B18B0C9F449	3ADC82F5DDA4AB63D576590160DEE47D			
SRX2646861	SRR5350439	2018-03-30 07:25:11	2017-03-22 13:53:29	16198148	809907400	0	50	644		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350439/SRR5350439.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052156	SAMN06607538	simple	562	Escherichia coli	GSM2538631							no					GEO	SRA546471		public	5D3345FBA84D439E5ADB08CFFFCD838E	2BE64B4940CA0A4C0B618511A8712836			
SRX2646862	SRR5350440	2018-03-30 07:25:11	2017-03-22 14:35:23	20688430	1034421500	0	50	842		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350440/SRR5350440.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052157	SAMN06607537	simple	562	Escherichia coli	GSM2538632							no					GEO	SRA546471		public	DDF706BD1F543EB63B5C12F0EB1126B0	C6FC6B21FAE49F08D1CC92B49BFBDBE1			
SRX2646863	SRR5350441	2018-03-30 07:25:11	2017-03-22 14:21:36	17800741	890037050	0	50	726		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350441/SRR5350441.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052158	SAMN06607536	simple	562	Escherichia coli	GSM2538633							no					GEO	SRA546471		public	B1F7ED6C71ED8DA97CAA86E138024E5D	6DDE43BB69A8D0FE26DAC0AE4D27E43B			
SRX2646864	SRR5350442	2018-03-30 07:25:11	2017-03-22 13:49:24	15050839	752541950	0	50	599		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350442/SRR5350442.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052159	SAMN06607535	simple	562	Escherichia coli	GSM2538634							no					GEO	SRA546471		public	9D9D4392CA1D7F6FEBF5A6110396A79F	57A011632BA85D106E39960BBB531115			
SRX2646865	SRR5350443	2018-03-30 07:25:11	2017-03-22 15:07:02	21195452	1059772600	0	50	861		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350443/SRR5350443.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052160	SAMN06607534	simple	562	Escherichia coli	GSM2538635							no					GEO	SRA546471		public	3031188AE2DCE1B4E8B4F3547D2654C7	282A26AD411C6590066377CB456471FC			
SRX2646866	SRR5350444	2018-03-30 07:25:11	2017-03-22 16:00:22	28634512	1431725600	0	50	1167		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350444/SRR5350444.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052161	SAMN06607533	simple	562	Escherichia coli	GSM2538636							no					GEO	SRA546471		public	EDBBC3BAEA53F1BB951060D8357403D3	406E1258F9FF02A4C3405BB8B8CA9ACB			
SRX2646867	SRR5350445	2018-03-30 07:25:11	2017-03-22 14:20:52	18766083	938304150	0	50	761		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350445/SRR5350445.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052162	SAMN06607532	simple	562	Escherichia coli	GSM2538637							no					GEO	SRA546471		public	3D81029E5A99026D8BAF51F22F35CC86	162B4837D1AA6E3BE2C0C4EDE0C7C229			
SRX2646868	SRR5350446	2018-03-30 07:25:11	2018-05-22 01:26:26	17102927	855146350	0	50	695		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR5350446/SRR5350446.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052163	SAMN06607531	simple	562	Escherichia coli	GSM2538638							no					GEO	SRA546471		public	23DF775258C6809AABC73EBEAF0696BD	2CAA619135602F174551B8FB838798A3			
SRX2646869	SRR5350447	2018-03-30 07:25:11	2017-03-22 14:56:10	20069618	1003480900	0	50	829		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350447/SRR5350447.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052164	SAMN06607530	simple	562	Escherichia coli	GSM2538639							no					GEO	SRA546471		public	19E7111F79D34C18BE1AE8C11686C4A0	81267DD555A47F00D0BB09FF12DC0437			
SRX2646870	SRR5350448	2018-03-30 07:25:11	2017-03-22 14:52:21	19460406	973020300	0	50	794		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350448/SRR5350448.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052165	SAMN06607551	simple	562	Escherichia coli	GSM2538640							no					GEO	SRA546471		public	7F2FF483031CF65C46F7305E7D059D3D	083B2FB11449D885977F3433E578E34E			
SRX2646871	SRR5350449	2018-03-30 07:25:11	2017-03-22 14:05:45	14850216	742510800	0	50	585		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350449/SRR5350449.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052166	SAMN06607550	simple	562	Escherichia coli	GSM2538641							no					GEO	SRA546471		public	265E77AA0B90394E74D32080C471EC52	D7F7CF49A73127C43D7A4ADB04B0EA6E			
SRX2646872	SRR5350450	2018-03-30 07:25:11	2017-03-22 13:32:29	17473757	873687850	0	50	712		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350450/SRR5350450.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052167	SAMN06607549	simple	562	Escherichia coli	GSM2538642							no					GEO	SRA546471		public	21F05FB5630D3CA59F04C96F33107870	7DE572E18DCF7F14F451D1BAC3606D7A			
SRX2646873	SRR5350451	2018-03-30 07:25:11	2017-03-22 14:24:02	19429532	971476600	0	50	810		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5350451/SRR5350451.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP102011	PRJNA379428	2.0	379428	SRS2052168	SAMN06607548	simple	562	Escherichia coli	GSM2538643							no					GEO	SRA546471		public	C939F861CE9898E84E06257F056AA59F	910224A903877D50F38B80F2170EAF36			
